MCGS_Time,oxygen concentration: % vol
2020/9/27 1:25,20.543
2020/9/27 1:30,20.5706
2020/9/27 1:35,20.5614
2020/9/27 1:40,20.5614
2020/9/27 1:45,20.5522
2020/9/27 1:50,20.5706
2020/9/27 1:55,20.5706
2020/9/27 2:00,20.5522
2020/9/27 2:05,20.5522
2020/9/27 2:10,20.5522
2020/9/27 2:15,20.5614
2020/9/27 2:20,20.5522
2020/9/27 2:25,20.5706
2020/9/27 2:30,20.5522
2020/9/27 2:35,20.5614
2020/9/27 2:40,20.5522
2020/9/27 2:45,20.5706
2020/9/27 2:50,20.4785
2020/9/27 2:55,20.46
2020/9/27 3:00,20.46
2020/9/27 3:05,20.4785
2020/9/27 3:10,20.4785
2020/9/27 3:15,20.4785
2020/9/27 3:20,20.4693
2020/9/27 3:25,20.4693
2020/9/27 3:30,20.4785
2020/9/27 3:35,20.4785
2020/9/27 3:40,20.4785
2020/9/27 3:45,20.46
2020/9/27 3:50,20.46
2020/9/27 3:55,20.4785
2020/9/27 4:00,20.4693
2020/9/27 4:05,20.46
2020/9/27 4:10,20.46
2020/9/27 4:15,20.46
2020/9/27 4:20,20.5706
2020/9/27 4:25,20.4785
2020/9/27 4:30,20.4785
2020/9/27 4:35,20.46
2020/9/27 4:40,20.4877
2020/9/27 4:45,20.4693
2020/9/27 4:50,20.4693
2020/9/27 4:55,20.4785
2020/9/27 5:00,20.4693
2020/9/27 5:05,20.46
2020/9/27 5:10,20.46
2020/9/27 5:15,20.4785
2020/9/27 5:20,20.5614
2020/9/27 5:25,20.5798
2020/9/27 5:30,20.4785
2020/9/27 5:35,20.4785
2020/9/27 5:40,20.4785
2020/9/27 5:45,20.4785
2020/9/27 5:50,20.4785
2020/9/27 5:55,20.4693
2020/9/27 6:00,20.4785
2020/9/27 6:05,20.4693
2020/9/27 6:10,20.46
2020/9/27 6:15,20.4693
2020/9/27 6:20,20.46
2020/9/27 6:25,20.46
2020/9/27 6:30,20.46
2020/9/27 6:35,20.4693
2020/9/27 6:40,20.4785
2020/9/27 6:45,20.4877
2020/9/27 6:50,20.46
2020/9/27 6:55,20.4785
2020/9/27 7:00,20.4693
2020/9/27 7:05,20.4877
2020/9/27 7:10,20.4785
2020/9/27 7:15,20.4877
2020/9/27 7:20,20.4877
2020/9/27 7:25,20.4785
2020/9/27 7:30,20.46
2020/9/27 7:35,20.4693
2020/9/27 7:40,20.46
2020/9/27 7:45,20.4785
2020/9/27 7:50,20.4785
2020/9/27 7:55,20.4785
2020/9/27 8:00,20.5706
2020/9/27 8:05,20.5706
2020/9/27 8:10,20.5522
2020/9/27 8:15,20.5706
2020/9/27 8:20,20.5522
2020/9/27 8:25,20.5522
2020/9/27 8:30,20.5706
2020/9/27 8:35,20.5522
2020/9/27 8:40,20.5614
2020/9/27 8:45,20.5522
2020/9/27 8:50,20.5614
2020/9/27 8:55,20.6627
2020/9/27 9:00,20.6627
2020/9/27 9:05,20.6627
2020/9/27 9:10,20.6627
2020/9/27 9:15,20.6627
2020/9/27 9:20,20.6627
2020/9/27 9:25,20.6627
2020/9/27 9:30,20.6627
2020/9/27 9:35,20.6627
2020/9/27 9:40,20.6535
2020/9/27 9:45,20.6627
2020/9/27 9:50,20.764
2020/9/27 9:55,20.764
2020/9/27 10:00,20.7548
2020/9/27 10:05,20.7548
2020/9/27 10:10,20.7548
2020/9/27 10:15,20.764
2020/9/27 10:20,20.7548
2020/9/27 10:25,20.764
2020/9/27 10:30,20.7548
2020/9/27 10:35,20.7548
2020/9/27 10:40,20.764
2020/9/27 10:45,20.7825
2020/9/27 10:50,20.847
2020/9/27 10:55,20.847
2020/9/27 11:00,20.847
2020/9/27 11:05,20.847
2020/9/27 11:10,20.847
2020/9/27 11:15,20.8377
2020/9/27 11:20,20.8377
2020/9/27 11:25,20.847
2020/9/27 11:30,20.8377
2020/9/27 11:35,20.8377
2020/9/27 11:40,20.847
2020/9/27 11:45,20.847
2020/9/27 11:50,20.9391
2020/9/27 11:55,20.9483
2020/9/27 12:00,20.9391
2020/9/27 12:05,20.9483
2020/9/27 12:10,20.9391
2020/9/27 12:15,20.9391
2020/9/27 12:20,20.9391
2020/9/27 12:25,20.9299
2020/9/27 12:30,20.9391
2020/9/27 12:35,20.9391
2020/9/27 12:40,20.9391
2020/9/27 12:45,20.9391
2020/9/27 12:50,20.9299
2020/9/27 12:55,20.9299
2020/9/27 13:00,20.9299
2020/9/27 13:05,20.9299
2020/9/27 13:10,20.9299
2020/9/27 13:15,20.9299
2020/9/27 13:20,20.9299
2020/9/27 13:25,20.9299
2020/9/27 13:30,20.9299
2020/9/27 13:35,20.9391
2020/9/27 13:40,20.9299
2020/9/27 13:45,20.9391
2020/9/27 13:50,20.9391
2020/9/27 13:55,20.9391
2020/9/27 14:00,20.9391
2020/9/27 14:05,20.9299
2020/9/27 14:10,20.9299
2020/9/27 14:15,20.9299
2020/9/27 14:20,20.9391
2020/9/27 14:25,20.9851
2020/9/27 14:30,21.0404
2020/9/27 14:35,21.0404
2020/9/27 14:40,20.9299
2020/9/27 14:45,20.9299
2020/9/27 14:50,20.9299
2020/9/27 14:55,20.9299
2020/9/27 15:00,20.9299
2020/9/27 15:05,20.9299
2020/9/27 15:10,20.9299
2020/9/27 15:15,20.9299
2020/9/27 15:20,20.9299
2020/9/27 15:25,20.9391
2020/9/27 15:30,20.9299
2020/9/27 15:35,20.9299
2020/9/27 15:40,21.0404
2020/9/27 15:45,20.9299
2020/9/27 15:50,20.9299
2020/9/27 15:55,20.9299
2020/9/27 16:00,20.9299
2020/9/27 16:05,20.9391
2020/9/27 16:10,20.9299
2020/9/27 16:15,21.0404
2020/9/27 16:20,20.9391
2020/9/27 16:25,20.9299
2020/9/27 16:30,20.9299
2020/9/27 16:35,20.9299
2020/9/27 16:40,20.9299
2020/9/27 16:45,20.9391
2020/9/27 16:50,20.9391
2020/9/27 16:55,20.9391
2020/9/27 17:00,20.9299
2020/9/27 17:05,20.9299
2020/9/27 17:10,20.8377
2020/9/27 17:15,20.8377
2020/9/27 17:20,20.8377
2020/9/27 17:25,20.8377
2020/9/27 17:30,20.8377
2020/9/27 17:35,20.8377
2020/9/27 17:40,20.8377
2020/9/27 17:45,20.8377
2020/9/27 17:50,20.8377
2020/9/27 17:55,20.8377
2020/9/27 18:00,20.8377
2020/9/27 18:05,20.847
2020/9/27 18:10,20.8377
2020/9/27 18:15,20.847
2020/9/27 18:20,20.8377
2020/9/27 18:25,20.847
2020/9/27 18:30,20.7456
2020/9/27 18:35,20.7548
2020/9/27 18:40,20.7456
2020/9/27 18:45,20.7456
2020/9/27 18:50,20.7456
2020/9/27 18:55,20.7548
2020/9/27 19:00,20.7456
2020/9/27 19:05,20.7548
2020/9/27 19:10,20.7548
2020/9/27 19:15,20.7548
2020/9/27 19:20,20.7548
2020/9/27 19:25,20.7548
2020/9/27 19:30,20.7548
2020/9/27 19:35,20.7548
2020/9/27 19:40,20.7548
2020/9/27 19:45,20.7548
2020/9/27 19:50,20.7548
2020/9/27 19:55,20.6535
2020/9/27 20:00,20.7548
2020/9/27 20:05,20.7548
2020/9/27 20:10,20.6443
2020/9/27 20:15,20.6443
2020/9/27 20:20,20.6443
2020/9/27 20:25,20.6443
2020/9/27 20:30,20.6535
2020/9/27 20:35,20.6443
2020/9/27 20:40,20.6443
2020/9/27 20:45,20.6535
2020/9/27 20:50,20.6535
2020/9/27 20:55,20.6443
2020/9/27 21:00,20.6443
2020/9/27 21:05,20.6535
2020/9/27 21:10,20.6535
2020/9/27 21:15,20.6535
2020/9/27 21:20,20.6443
2020/9/27 21:25,20.6627
2020/9/27 21:30,20.6443
2020/9/27 21:35,20.6535
2020/9/27 21:40,20.6535
2020/9/27 21:45,20.6627
2020/9/27 21:50,20.6535
2020/9/27 21:55,20.6535
2020/9/27 22:00,20.6535
2020/9/27 22:05,20.6535
2020/9/27 22:10,20.6535
2020/9/27 22:15,20.6627
2020/9/27 22:20,20.6535
2020/9/27 22:25,20.6535
2020/9/27 22:30,20.6535
2020/9/27 22:35,20.6535
2020/9/27 22:40,20.6535
2020/9/27 22:45,20.6535
2020/9/27 22:50,20.5522
2020/9/27 22:55,20.5522
2020/9/27 23:00,20.5522
2020/9/27 23:05,20.5522
2020/9/27 23:10,20.5522
2020/9/27 23:15,20.5614
2020/9/27 23:20,20.5522
2020/9/27 23:25,20.5522
2020/9/27 23:30,20.5522
2020/9/27 23:35,20.5522
2020/9/27 23:40,20.5522
2020/9/27 23:45,20.5522
2020/9/27 23:50,20.5614
2020/9/27 23:55,20.5614
2020/9/28 0:00,20.5614
2020/9/28 0:05,20.5522
2020/9/28 0:10,20.5522
2020/9/28 0:15,20.5614
2020/9/28 0:20,20.5614
2020/9/28 0:25,20.5614
2020/9/28 0:30,20.5614
2020/9/28 0:35,20.5522
2020/9/28 0:40,20.5522
2020/9/28 0:45,20.5522
2020/9/28 0:50,20.5614
2020/9/28 0:55,20.5614
2020/9/28 1:00,20.5522
2020/9/28 1:05,20.5614
2020/9/28 1:10,20.5522
2020/9/28 1:15,20.5614
2020/9/28 1:20,20.5522
2020/9/28 1:25,20.5614
2020/9/28 1:30,20.5522
2020/9/28 1:35,20.5614
2020/9/28 1:40,20.5614
2020/9/28 1:45,20.5614
2020/9/28 1:50,20.5614
2020/9/28 1:55,20.5522
2020/9/28 2:00,20.5706
2020/9/28 2:05,20.5614
2020/9/28 2:10,20.5614
2020/9/28 2:15,20.5522
2020/9/28 2:20,20.5614
2020/9/28 2:25,20.5522
2020/9/28 2:30,20.5522
2020/9/28 2:35,20.5522
2020/9/28 2:40,20.5522
2020/9/28 2:45,20.5614
2020/9/28 2:50,20.5522
2020/9/28 2:55,20.5614
2020/9/28 3:00,20.5706
2020/9/28 3:05,20.5706
2020/9/28 3:10,20.5614
2020/9/28 3:15,20.543
2020/9/28 3:20,20.5706
2020/9/28 3:25,20.5522
2020/9/28 3:30,20.5706
2020/9/28 3:35,20.5522
2020/9/28 3:40,20.5522
2020/9/28 3:45,20.5706
2020/9/28 3:50,20.5614
2020/9/28 3:55,20.5522
2020/9/28 4:00,20.5706
2020/9/28 4:05,20.5522
2020/9/28 4:10,20.5522
2020/9/28 4:15,20.5522
2020/9/28 4:20,20.5522
2020/9/28 4:25,20.5706
2020/9/28 4:30,20.5522
2020/9/28 4:35,20.5614
2020/9/28 4:40,20.5522
2020/9/28 4:45,20.5706
2020/9/28 4:50,20.5614
2020/9/28 4:55,20.5522
2020/9/28 5:00,20.5706
2020/9/28 5:05,20.5706
2020/9/28 5:10,20.4785
2020/9/28 5:15,20.5706
2020/9/28 5:20,20.4693
2020/9/28 5:25,20.46
2020/9/28 5:30,20.4693
2020/9/28 5:35,20.46
2020/9/28 5:40,20.46
2020/9/28 5:45,20.46
2020/9/28 5:50,20.46
2020/9/28 5:55,20.4693
2020/9/28 6:00,20.4785
2020/9/28 6:05,20.46
2020/9/28 6:10,20.4785
2020/9/28 6:15,20.46
2020/9/28 6:20,20.4785
2020/9/28 6:25,20.4785
2020/9/28 6:30,20.4693
2020/9/28 6:35,20.4693
2020/9/28 6:40,20.4877
2020/9/28 6:45,20.4785
2020/9/28 6:50,20.4785
2020/9/28 6:55,20.4785
2020/9/28 7:00,20.4877
2020/9/28 7:05,20.46
2020/9/28 7:10,20.4785
2020/9/28 7:15,20.46
2020/9/28 7:20,20.46
2020/9/28 7:25,20.46
2020/9/28 7:30,20.4693
2020/9/28 7:35,20.4785
2020/9/28 7:40,20.5798
2020/9/28 7:45,20.5614
2020/9/28 7:50,20.5522
2020/9/28 7:55,20.5706
2020/9/28 8:00,20.5706
2020/9/28 8:05,20.5706
2020/9/28 8:10,20.5706
2020/9/28 8:15,20.5614
2020/9/28 8:20,20.5614
2020/9/28 8:25,20.5614
2020/9/28 8:30,20.5614
2020/9/28 8:35,20.5522
2020/9/28 8:40,20.5614
2020/9/28 8:45,20.6627
2020/9/28 8:50,20.6627
2020/9/28 8:55,20.6627
2020/9/28 9:00,20.6535
2020/9/28 9:05,20.6627
2020/9/28 9:10,20.6535
2020/9/28 9:15,20.6627
2020/9/28 9:20,20.6535
2020/9/28 9:25,20.6535
2020/9/28 9:30,20.6535
2020/9/28 9:35,20.764
2020/9/28 9:40,20.764
2020/9/28 9:45,20.764
2020/9/28 9:50,20.7548
2020/9/28 9:55,20.764
2020/9/28 10:00,20.764
2020/9/28 10:05,20.764
2020/9/28 10:10,20.764
2020/9/28 10:15,20.7548
2020/9/28 10:20,20.764
2020/9/28 10:25,20.7548
2020/9/28 10:30,20.764
2020/9/28 10:35,20.7548
2020/9/28 10:40,20.764
2020/9/28 10:45,20.7548
2020/9/28 10:50,20.764
2020/9/28 10:55,20.7548
2020/9/28 11:00,20.7548
2020/9/28 11:05,20.847
2020/9/28 11:10,20.847
2020/9/28 11:15,20.8377
2020/9/28 11:20,20.847
2020/9/28 11:25,20.8377
2020/9/28 11:30,20.847
2020/9/28 11:35,20.847
2020/9/28 11:40,20.8377
2020/9/28 11:45,20.8377
2020/9/28 11:50,20.8377
2020/9/28 11:55,20.847
2020/9/28 12:00,20.847
2020/9/28 12:05,20.8377
2020/9/28 12:10,20.8377
2020/9/28 12:15,20.9391
2020/9/28 12:20,20.9391
2020/9/28 12:25,20.9391
2020/9/28 12:30,20.9391
2020/9/28 12:35,20.9299
2020/9/28 12:40,20.9391
2020/9/28 12:45,20.9299
2020/9/28 12:50,20.9391
2020/9/28 12:55,20.9391
2020/9/28 13:00,20.9391
2020/9/28 13:05,20.9391
2020/9/28 13:10,20.9391
2020/9/28 13:15,20.9391
2020/9/28 13:20,20.9391
2020/9/28 13:25,20.9391
2020/9/28 13:30,20.9299
2020/9/28 13:35,20.9299
2020/9/28 13:40,20.9391
2020/9/28 13:45,20.9299
2020/9/28 13:50,20.9299
2020/9/28 13:55,20.9391
2020/9/28 14:00,20.9299
2020/9/28 14:05,20.9299
2020/9/28 14:10,20.9299
2020/9/28 14:15,20.9391
2020/9/28 14:20,20.9391
2020/9/28 14:25,20.9299
2020/9/28 14:30,20.9299
2020/9/28 14:35,20.9391
2020/9/28 14:40,20.9391
2020/9/28 14:45,20.9299
2020/9/28 14:50,20.9391
2020/9/28 14:55,20.9391
2020/9/28 15:00,20.9299
2020/9/28 15:05,20.9299
2020/9/28 15:10,20.9299
2020/9/28 15:15,20.9299
2020/9/28 15:20,20.9299
2020/9/28 15:25,20.9391
2020/9/28 15:30,20.9299
2020/9/28 15:35,20.9391
2020/9/28 15:40,20.8377
2020/9/28 15:45,20.8377
2020/9/28 15:50,20.8377
2020/9/28 15:55,20.8377
2020/9/28 16:00,20.8377
2020/9/28 16:05,20.8377
2020/9/28 16:10,20.8377
2020/9/28 16:15,20.8377
2020/9/28 16:20,20.8377
2020/9/28 16:25,20.8377
2020/9/28 16:30,20.8377
2020/9/28 16:35,20.8377
2020/9/28 16:40,20.8377
2020/9/28 16:45,20.8377
2020/9/28 16:50,20.8377
2020/9/28 16:55,20.8377
2020/9/28 17:00,20.8377
2020/9/28 17:05,20.8377
2020/9/28 17:10,20.8377
2020/9/28 17:15,20.8377
2020/9/28 17:20,20.8377
2020/9/28 17:25,20.8377
2020/9/28 17:30,20.847
2020/9/28 17:35,20.8377
2020/9/28 17:40,20.847
2020/9/28 17:45,20.7456
2020/9/28 17:50,20.7456
2020/9/28 17:55,20.7548
2020/9/28 18:00,20.7456
2020/9/28 18:05,20.7548
2020/9/28 18:10,20.7456
2020/9/28 18:15,20.7548
2020/9/28 18:20,20.7548
2020/9/28 18:25,20.7548
2020/9/28 18:30,20.7548
2020/9/28 18:35,20.7548
2020/9/28 18:40,20.7456
2020/9/28 18:45,20.7548
2020/9/28 18:50,20.7548
2020/9/28 18:55,20.7548
2020/9/28 19:00,20.7456
2020/9/28 19:05,20.7456
2020/9/28 19:10,20.7456
2020/9/28 19:15,20.6535
2020/9/28 19:20,20.6443
2020/9/28 19:25,20.6443
2020/9/28 19:30,20.6443
2020/9/28 19:35,20.6443
2020/9/28 19:40,20.6443
2020/9/28 19:45,20.6443
2020/9/28 19:50,20.6443
2020/9/28 19:55,20.6443
2020/9/28 20:00,20.6443
2020/9/28 20:05,20.6535
2020/9/28 20:10,20.6443
2020/9/28 20:15,20.6535
2020/9/28 20:20,20.6351
2020/9/28 20:25,20.6443
2020/9/28 20:30,20.6535
2020/9/28 20:35,20.6443
2020/9/28 20:40,20.6443
2020/9/28 20:45,20.6535
2020/9/28 20:50,20.6443
2020/9/28 20:55,20.6535
2020/9/28 21:00,20.6535
2020/9/28 21:05,20.6535
2020/9/28 21:10,20.6443
2020/9/28 21:15,20.6443
2020/9/28 21:20,20.6535
2020/9/28 21:25,20.6535
2020/9/28 21:30,20.6443
2020/9/28 21:35,20.6535
2020/9/28 21:40,20.6443
2020/9/28 21:45,20.6443
2020/9/28 21:50,20.6535
2020/9/28 21:55,20.6535
2020/9/28 22:00,20.6535
2020/9/28 22:05,20.6535
2020/9/28 22:10,20.6535
2020/9/28 22:15,20.6443
2020/9/28 22:20,20.6443
2020/9/28 22:25,20.6443
2020/9/28 22:30,20.6535
2020/9/28 22:35,20.6443
2020/9/28 22:40,20.6443
2020/9/28 22:45,20.6443
2020/9/28 22:50,20.6535
2020/9/28 22:55,20.6535
2020/9/28 23:00,20.6535
2020/9/28 23:05,20.6443
2020/9/28 23:10,20.6535
2020/9/28 23:15,20.6535
2020/9/28 23:20,20.6535
2020/9/28 23:25,20.6535
2020/9/28 23:30,20.6535
2020/9/28 23:35,20.6535
2020/9/28 23:40,20.6535
2020/9/28 23:45,20.6443
2020/9/28 23:50,20.6443
2020/9/28 23:55,20.6535
2020/9/29 0:00,20.6627
2020/9/29 0:05,20.6627
2020/9/29 0:10,20.6443
2020/9/29 0:15,20.6443
2020/9/29 0:20,20.6535
2020/9/29 0:25,20.6627
2020/9/29 0:30,20.6443
2020/9/29 0:35,20.6627
2020/9/29 0:40,20.6627
2020/9/29 0:45,20.6719
2020/9/29 0:50,20.5522
2020/9/29 0:55,20.543
2020/9/29 1:00,20.5614
2020/9/29 1:05,20.5522
2020/9/29 1:10,20.543
2020/9/29 1:15,20.543
2020/9/29 1:20,20.543
2020/9/29 1:25,20.5614
2020/9/29 1:30,20.543
2020/9/29 1:35,20.543
2020/9/29 1:40,20.543
2020/9/29 1:45,20.543
2020/9/29 1:50,20.5522
2020/9/29 1:55,20.5706
2020/9/29 2:00,20.5614
2020/9/29 2:05,20.543
2020/9/29 2:10,20.543
2020/9/29 2:15,20.5614
2020/9/29 2:20,20.5614
2020/9/29 2:25,20.5522
2020/9/29 2:30,20.5522
2020/9/29 2:35,20.5522
2020/9/29 2:40,20.543
2020/9/29 2:45,20.543
2020/9/29 2:50,20.543
2020/9/29 2:55,20.543
2020/9/29 3:00,20.5522
2020/9/29 3:05,20.543
2020/9/29 3:10,20.5522
2020/9/29 3:15,20.543
2020/9/29 3:20,20.5706
2020/9/29 3:25,20.5522
2020/9/29 3:30,20.5522
2020/9/29 3:35,20.5706
2020/9/29 3:40,20.46
2020/9/29 3:45,20.4508
2020/9/29 3:50,20.4693
2020/9/29 3:55,20.4693
2020/9/29 4:00,20.46
2020/9/29 4:05,20.46
2020/9/29 4:10,20.4785
2020/9/29 4:15,20.46
2020/9/29 4:20,20.46
2020/9/29 4:25,20.4693
2020/9/29 4:30,20.4785
2020/9/29 4:35,20.46
2020/9/29 4:40,20.46
2020/9/29 4:45,20.46
2020/9/29 4:50,20.46
2020/9/29 4:55,20.4693
2020/9/29 5:00,20.4693
2020/9/29 5:05,20.46
2020/9/29 5:10,20.46
2020/9/29 5:15,20.4785
2020/9/29 5:20,20.46
2020/9/29 5:25,20.46
2020/9/29 5:30,20.46
2020/9/29 5:35,20.46
2020/9/29 5:40,20.4785
2020/9/29 5:45,20.4785
2020/9/29 5:50,20.4785
2020/9/29 5:55,20.4877
2020/9/29 6:00,20.4693
2020/9/29 6:05,20.4785
2020/9/29 6:10,20.4693
2020/9/29 6:15,20.46
2020/9/29 6:20,20.4877
2020/9/29 6:25,20.4785
2020/9/29 6:30,20.4785
2020/9/29 6:35,20.4693
2020/9/29 6:40,20.4877
2020/9/29 6:45,20.4785
2020/9/29 6:50,20.4877
2020/9/29 6:55,20.4693
2020/9/29 7:00,20.46
2020/9/29 7:05,20.4693
2020/9/29 7:10,20.4877
2020/9/29 7:15,20.4785
2020/9/29 7:20,20.4877
2020/9/29 7:25,20.4969
2020/9/29 7:30,20.4693
2020/9/29 7:35,20.4693
2020/9/29 7:40,20.4969
2020/9/29 7:45,20.4693
2020/9/29 7:50,20.46
2020/9/29 7:55,20.4693
2020/9/29 8:00,20.4693
2020/9/29 8:05,20.4877
2020/9/29 8:10,20.4693
2020/9/29 8:15,20.4785
2020/9/29 8:20,20.4785
2020/9/29 8:25,20.4877
2020/9/29 8:30,20.4785
2020/9/29 8:35,20.4693
2020/9/29 8:40,20.4877
2020/9/29 8:45,20.4877
2020/9/29 8:50,20.46
2020/9/29 8:55,20.4877
2020/9/29 9:00,20.4877
2020/9/29 9:05,20.46
2020/9/29 9:10,20.4693
2020/9/29 9:15,20.4693
2020/9/29 9:20,20.4785
2020/9/29 9:25,20.4877
2020/9/29 9:30,20.4693
2020/9/29 9:35,20.4693
2020/9/29 9:40,20.4785
2020/9/29 9:45,20.4693
2020/9/29 9:50,20.4877
2020/9/29 9:55,20.4693
2020/9/29 10:00,20.4693
2020/9/29 10:05,20.4785
2020/9/29 10:10,20.4785
2020/9/29 10:15,20.5706
2020/9/29 10:20,20.5706
2020/9/29 10:25,20.5706
2020/9/29 10:30,20.5706
2020/9/29 10:35,20.5706
2020/9/29 10:40,20.5706
2020/9/29 10:45,20.5706
2020/9/29 10:50,20.5706
2020/9/29 10:55,20.5614
2020/9/29 11:00,20.5614
2020/9/29 11:05,20.5706
2020/9/29 11:10,20.5614
2020/9/29 11:15,20.5614
2020/9/29 11:20,20.5614
2020/9/29 11:25,20.5614
2020/9/29 11:30,20.5706
2020/9/29 11:35,20.5706
2020/9/29 11:40,20.5614
2020/9/29 11:45,20.5522
2020/9/29 11:50,20.5614
2020/9/29 11:55,20.5706
2020/9/29 12:00,20.6719
2020/9/29 12:05,20.6719
2020/9/29 12:10,20.6627
2020/9/29 12:15,20.6627
2020/9/29 12:20,20.6627
2020/9/29 12:25,20.6535
2020/9/29 12:30,20.6627
2020/9/29 12:35,20.6719
2020/9/29 12:40,20.6535
2020/9/29 12:45,20.6627
2020/9/29 12:50,20.6627
2020/9/29 12:55,20.6627
2020/9/29 13:00,20.6627
2020/9/29 13:05,20.6535
2020/9/29 13:10,20.6627
2020/9/29 13:15,20.6627
2020/9/29 13:20,20.6627
2020/9/29 13:25,20.6535
2020/9/29 13:30,20.6627
2020/9/29 13:35,20.6627
2020/9/29 13:40,20.6627
2020/9/29 13:45,20.6627
2020/9/29 13:50,20.6627
2020/9/29 13:55,20.6627
2020/9/29 14:00,20.6627
2020/9/29 14:05,20.6627
2020/9/29 14:10,20.6627
2020/9/29 14:15,20.6627
2020/9/29 14:20,20.6535
2020/9/29 14:25,20.6627
2020/9/29 14:30,20.6627
2020/9/29 14:35,20.6627
2020/9/29 14:40,20.6627
2020/9/29 14:45,20.6627
2020/9/29 14:50,20.6627
2020/9/29 14:55,20.6627
2020/9/29 15:00,20.6535
2020/9/29 15:05,20.7733
2020/9/29 15:10,20.764
2020/9/29 15:15,20.764
2020/9/29 15:20,20.764
2020/9/29 15:25,20.764
2020/9/29 15:30,20.764
2020/9/29 15:35,20.847
2020/9/29 15:40,20.847
2020/9/29 15:45,20.8654
2020/9/29 15:50,20.8562
2020/9/29 15:55,20.8562
2020/9/29 16:00,20.847
2020/9/29 16:05,20.7733
2020/9/29 16:10,20.7733
2020/9/29 16:15,20.847
2020/9/29 16:20,20.8562
2020/9/29 16:25,20.847
2020/9/29 16:30,20.8562
2020/9/29 16:35,20.764
2020/9/29 16:40,20.7733
2020/9/29 16:45,20.7733
2020/9/29 16:50,20.7733
2020/9/29 16:55,20.764
2020/9/29 17:00,20.7733
2020/9/29 17:05,20.7733
2020/9/29 17:10,20.764
2020/9/29 17:15,20.764
2020/9/29 17:20,20.764
2020/9/29 17:25,20.6627
2020/9/29 17:30,20.6627
2020/9/29 17:35,20.6627
2020/9/29 17:40,20.6719
2020/9/29 17:45,20.6627
2020/9/29 17:50,20.6627
2020/9/29 17:55,20.6627
2020/9/29 18:00,20.6719
2020/9/29 18:05,20.6719
2020/9/29 18:10,20.6627
2020/9/29 18:15,20.5614
2020/9/29 18:20,20.5706
2020/9/29 18:25,20.5614
2020/9/29 18:30,20.5522
2020/9/29 18:35,20.5706
2020/9/29 18:40,20.5706
2020/9/29 18:45,20.5614
2020/9/29 18:50,20.5614
2020/9/29 18:55,20.5706
2020/9/29 19:00,20.5706
2020/9/29 19:05,20.5614
2020/9/29 19:10,20.5614
2020/9/29 19:15,20.5614
2020/9/29 19:20,20.5614
2020/9/29 19:25,20.5614
2020/9/29 19:30,20.5614
2020/9/29 19:35,20.4785
2020/9/29 19:40,20.4877
2020/9/29 19:45,20.4693
2020/9/29 19:50,20.4785
2020/9/29 19:55,20.4785
2020/9/29 20:00,20.4693
2020/9/29 20:05,20.4693
2020/9/29 20:10,20.4693
2020/9/29 20:15,20.4877
2020/9/29 20:20,20.4877
2020/9/29 20:25,20.4877
2020/9/29 20:30,20.4785
2020/9/29 20:35,20.4693
2020/9/29 20:40,20.4693
2020/9/29 20:45,20.4693
2020/9/29 20:50,20.4877
2020/9/29 20:55,20.4693
2020/9/29 21:00,20.4785
2020/9/29 21:05,20.4785
2020/9/29 21:10,20.4877
2020/9/29 21:15,20.4877
2020/9/29 21:20,20.4877
2020/9/29 21:25,20.4877
2020/9/29 21:30,20.4785
2020/9/29 21:35,20.4785
2020/9/29 21:40,20.4877
2020/9/29 21:45,20.4877
2020/9/29 21:50,20.4785
2020/9/29 21:55,20.4877
2020/9/29 22:00,20.4877
2020/9/29 22:05,20.4785
2020/9/29 22:10,20.4969
2020/9/29 22:15,20.4785
2020/9/29 22:20,20.4969
2020/9/29 22:25,20.4969
2020/9/29 22:30,20.3771
2020/9/29 22:35,20.3771
2020/9/29 22:40,20.3863
2020/9/29 22:45,20.3863
2020/9/29 22:50,20.3771
2020/9/29 22:55,20.3771
2020/9/29 23:00,20.3863
2020/9/29 23:05,20.3863
2020/9/29 23:10,20.3771
2020/9/29 23:15,20.3863
2020/9/29 23:20,20.3771
2020/9/29 23:25,20.3863
2020/9/29 23:30,20.3679
2020/9/29 23:35,20.3679
2020/9/29 23:40,20.3771
2020/9/29 23:45,20.3679
2020/9/29 23:50,20.3863
2020/9/29 23:55,20.3679
2020/9/30 0:00,20.3863
2020/9/30 0:05,20.3679
2020/9/30 0:10,20.3863
2020/9/30 0:15,20.3771
2020/9/30 0:20,20.3956
2020/9/30 0:25,20.3771
2020/9/30 0:30,20.3863
2020/9/30 0:35,20.3956
2020/9/30 0:40,20.3771
2020/9/30 0:45,20.3863
2020/9/30 0:50,20.3956
2020/9/30 0:55,20.3771
2020/9/30 1:00,20.3771
2020/9/30 1:05,20.3771
2020/9/30 1:10,20.3956
2020/9/30 1:15,20.3956
2020/9/30 1:20,20.3956
2020/9/30 1:25,20.3863
2020/9/30 1:30,20.3956
2020/9/30 1:35,20.3956
2020/9/30 1:40,20.3771
2020/9/30 1:45,20.3956
2020/9/30 1:50,20.3956
2020/9/30 1:55,20.3956
2020/9/30 2:00,20.3863
2020/9/30 2:05,20.3956
2020/9/30 2:10,20.3679
2020/9/30 2:15,20.3863
2020/9/30 2:20,20.3771
2020/9/30 2:25,20.3771
2020/9/30 2:30,20.3956
2020/9/30 2:35,20.3956
2020/9/30 2:40,20.3956
2020/9/30 2:45,20.3863
